user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use
15026,57,46-60,Female,OnePlus Nord,Android,6.09,2.46,71,76.61,3,Social
15027,38,36-45,Male,Redmi Note 11,Android,6.23,1.92,65,75.38,4,Gaming
15028,23,18-25,Male,Galaxy A52,Android,3.02,2.32,85,40.37,1,Work
15029,60,46-60,Female,OnePlus Nord,Android,2.37,1.49,76,51.33,1,Gaming
15030,20,18-25,Male,Redmi Note 11,Android,4.54,4.58,61,61.03,1,Gaming
15031,24,18-25,Male,OnePlus Nord,Android,5.91,1.56,92,71.21,1,Social
15032,55,46-60,Female,iPhone 13,iOS,4.76,2.12,96,56.39,1,Social
15033,22,18-25,Female,Galaxy A52,Android,4.99,1.66,126,57.97,2,Work
15034,28,26-35,Female,Galaxy A52,Android,6.44,1.64,117,76.7,4,Mixed
15035,47,46-60,Male,OnePlus Nord,Android,3.24,2.63,35,38.82,1,Gaming
15036,21,18-25,Male,iPhone 13,iOS,4.13,2.47,24,57.38,1,Gaming
15037,28,26-35,Female,iPhone 12,iOS,7.28,2.0,20,80.93,4,Gaming
15038,34,26-35,Female,iPhone 13,iOS,4.17,2.23,123,59.73,2,Work
15039,43,36-45,Female,Redmi Note 11,Android,2.35,1.66,41,41.4,1,Social
15040,31,26-35,Female,iPhone 13,iOS,3.36,3.12,67,45.27,1,Social
15041,41,36-45,Female,Galaxy A52,Android,2.91,5.27,129,44.58,1,Work
15042,46,46-60,Female,Galaxy A52,Android,5.11,1.46,45,66.88,1,Social
15043,49,46-60,Male,iPhone 13,iOS,2.98,3.11,53,33.03,1,Gaming
15044,35,26-35,Female,iPhone 13,iOS,4.96,2.66,77,71.99,2,Social
15045,20,18-25,Female,Galaxy A52,Android,3.25,3.47,104,42.97,1,Social
15046,47,46-60,Female,Galaxy A52,Android,0.89,3.51,26,30.0,1,Gaming
15047,20,18-25,Male,Galaxy A52,Android,5.02,2.87,44,66.54,2,Gaming
15048,44,36-45,Female,Galaxy A52,Android,4.75,2.55,76,44.56,1,Social
15049,25,18-25,Male,Galaxy A52,Android,5.38,2.04,31,61.86,2,Mixed
15050,25,18-25,Male,iPhone 13,iOS,3.36,1.61,50,50.64,1,Social
15051,38,36-45,Male,iPhone 12,iOS,3.17,2.47,46,44.07,1,Gaming
15052,38,36-45,Female,iPhone 12,iOS,5.18,0.93,105,67.93,3,Mixed
15053,22,18-25,Male,iPhone 12,iOS,7.08,1.83,53,83.35,4,Social
15054,41,36-45,Male,OnePlus Nord,Android,4.52,4.04,100,64.58,3,Gaming
15055,19,18-25,Male,iPhone 12,iOS,5.22,2.73,94,64.88,3,Gaming
15056,33,26-35,Female,OnePlus Nord,Android,3.95,3.76,112,60.04,1,Social
15057,43,36-45,Male,Redmi Note 11,Android,1.88,4.51,53,30.0,1,Work
15058,43,36-45,Male,OnePlus Nord,Android,6.14,2.37,56,72.63,2,Gaming
15059,27,26-35,Female,OnePlus Nord,Android,6.04,2.87,77,68.84,3,Gaming
15060,46,46-60,Male,iPhone 12,iOS,5.71,2.21,79,71.43,1,Gaming
15061,40,36-45,Female,iPhone 13,iOS,4.19,1.54,45,52.23,1,Social
15062,52,46-60,Female,Redmi Note 11,Android,5.51,1.36,128,65.72,1,Social
15063,33,26-35,Male,iPhone 12,iOS,6.02,3.7,64,67.97,4,Work
15064,44,36-45,Male,Galaxy A52,Android,7.25,2.87,64,81.74,3,Work
15065,41,36-45,Female,iPhone 12,iOS,6.18,5.0,51,73.74,4,Mixed
15066,24,18-25,Male,Redmi Note 11,Android,4.61,3.86,120,45.97,3,Work
15067,50,46-60,Male,Galaxy A52,Android,2.28,1.65,88,30.0,1,Social
15068,18,18-25,Male,Redmi Note 11,Android,4.76,3.69,103,59.95,1,Social
15069,34,26-35,Female,OnePlus Nord,Android,4.94,2.2,90,44.78,1,Social
15070,20,18-25,Male,Galaxy A52,Android,5.71,4.18,126,67.94,1,Social
15071,22,18-25,Female,iPhone 13,iOS,6.8,1.97,42,77.74,4,Work
15072,48,46-60,Female,Galaxy A52,Android,4.34,1.23,84,58.65,2,Social
15073,59,46-60,Male,iPhone 13,iOS,8.07,1.57,58,88.67,3,Gaming
15074,21,18-25,Male,iPhone 12,iOS,1.51,1.63,86,36.52,1,Work
15075,59,46-60,Female,Redmi Note 11,Android,5.21,1.51,64,69.19,3,Gaming
15076,56,46-60,Male,Redmi Note 11,Android,3.14,1.86,86,34.33,1,Work
15077,23,18-25,Female,iPhone 12,iOS,1.26,3.71,82,30.0,1,Work
15078,53,46-60,Male,OnePlus Nord,Android,4.16,4.93,89,62.76,3,Work
15079,47,46-60,Male,iPhone 12,iOS,2.02,0.87,114,30.0,1,Mixed
15080,20,18-25,Male,Redmi Note 11,Android,4.23,4.24,73,53.98,1,Gaming
15081,24,18-25,Male,OnePlus Nord,Android,4.56,1.98,46,66.02,3,Work
15082,49,46-60,Male,iPhone 13,iOS,6.4,3.05,112,72.76,2,Work
15083,51,46-60,Female,Galaxy A52,Android,1.94,0.5,98,38.14,1,Social
15084,23,18-25,Male,Redmi Note 11,Android,6.04,3.28,55,66.94,4,Gaming
15085,45,36-45,Male,Redmi Note 11,Android,4.67,0.5,24,41.37,2,Mixed
15086,49,46-60,Male,iPhone 12,iOS,6.25,3.01,86,81.87,4,Social
15087,47,46-60,Female,iPhone 12,iOS,3.77,2.93,70,52.33,1,Work
15088,43,36-45,Male,Redmi Note 11,Android,2.24,2.85,108,37.43,1,Work
15089,20,18-25,Female,Galaxy A52,Android,2.43,1.64,51,30.0,1,Gaming
15090,48,46-60,Male,Galaxy A52,Android,2.3,3.31,40,30.0,1,Social
15091,31,26-35,Male,Redmi Note 11,Android,5.31,3.11,36,72.0,3,Social
15092,24,18-25,Male,Redmi Note 11,Android,7.01,2.33,92,83.56,4,Social
15093,23,18-25,Female,iPhone 13,iOS,3.54,3.47,45,46.7,1,Social
15094,53,46-60,Male,OnePlus Nord,Android,5.57,2.48,41,69.03,1,Gaming
15095,26,26-35,Male,Redmi Note 11,Android,1.91,3.29,60,40.15,1,Social
15096,26,26-35,Male,iPhone 13,iOS,4.81,2.44,129,64.44,2,Work
15097,50,46-60,Female,OnePlus Nord,Android,5.64,2.88,78,65.55,2,Gaming
15098,38,36-45,Male,OnePlus Nord,Android,2.04,3.35,106,30.0,1,Social
15099,20,18-25,Male,Galaxy A52,Android,4.15,2.08,94,57.03,3,Social
15100,22,18-25,Male,Redmi Note 11,Android,5.72,1.0,29,63.66,1,Mixed
15101,47,46-60,Male,iPhone 13,iOS,0.8,2.96,106,30.0,1,Work
15102,43,36-45,Female,OnePlus Nord,Android,6.77,4.15,24,87.59,2,Social
15103,54,46-60,Female,Redmi Note 11,Android,5.1,2.99,74,68.23,3,Social
15104,30,26-35,Male,OnePlus Nord,Android,5.72,3.01,45,71.51,2,Mixed
15105,26,26-35,Male,iPhone 13,iOS,3.8,2.55,23,42.57,1,Social
15106,24,18-25,Male,Redmi Note 11,Android,1.57,3.56,126,38.44,1,Gaming
15107,40,36-45,Male,OnePlus Nord,Android,5.41,2.36,46,72.27,2,Social
15108,29,26-35,Male,iPhone 13,iOS,4.36,2.01,121,53.78,3,Social
15109,42,36-45,Female,Galaxy A52,Android,4.55,4.04,117,54.41,1,Mixed
15110,53,46-60,Female,iPhone 12,iOS,6.35,1.91,77,75.97,3,Social
15111,32,26-35,Female,OnePlus Nord,Android,5.8,3.76,22,67.13,3,Social
15112,45,36-45,Female,iPhone 12,iOS,7.77,4.04,69,95.0,4,Work
15113,59,46-60,Female,Redmi Note 11,Android,4.76,3.34,115,57.29,3,Work
15114,21,18-25,Female,Redmi Note 11,Android,3.32,0.98,45,38.79,1,Social
15115,20,18-25,Male,iPhone 12,iOS,4.18,2.64,37,63.33,3,Social
15116,41,36-45,Female,Galaxy A52,Android,5.21,2.34,26,60.69,3,Social
15117,20,18-25,Male,Redmi Note 11,Android,6.23,1.96,64,79.02,3,Social
15118,60,46-60,Male,Galaxy A52,Android,2.01,2.79,32,36.15,1,Social
15119,33,26-35,Female,Galaxy A52,Android,4.51,3.6,25,56.75,3,Mixed
15120,37,36-45,Male,iPhone 13,iOS,7.24,2.0,54,78.56,4,Social
15121,50,46-60,Male,Redmi Note 11,Android,4.09,2.38,114,52.61,2,Work
15122,25,18-25,Female,iPhone 13,iOS,6.08,2.29,125,65.78,4,Social
15123,33,26-35,Male,Galaxy A52,Android,5.34,4.11,72,65.26,2,Social
15124,18,18-25,Male,OnePlus Nord,Android,6.12,2.27,120,77.84,4,Social
15125,29,26-35,Female,Galaxy A52,Android,3.12,1.0,126,53.51,1,Work
15126,57,46-60,Female,iPhone 12,iOS,3.13,0.55,87,36.77,1,Social
15127,35,26-35,Female,iPhone 12,iOS,4.53,3.07,61,55.8,3,Work
15128,49,46-60,Male,Galaxy A52,Android,1.9,1.61,23,30.0,1,Mixed
15129,39,36-45,Male,iPhone 13,iOS,4.04,3.47,79,54.04,3,Social
15130,35,26-35,Female,Galaxy A52,Android,4.93,0.87,64,52.17,3,Gaming
15131,23,18-25,Female,OnePlus Nord,Android,7.53,1.9,91,81.73,4,Social
15132,36,36-45,Male,iPhone 13,iOS,5.18,0.87,121,53.65,3,Social
15133,40,36-45,Male,iPhone 13,iOS,5.56,3.16,94,58.97,3,Social
15134,25,18-25,Male,iPhone 13,iOS,6.48,3.44,85,72.84,4,Work
15135,52,46-60,Female,Redmi Note 11,Android,2.86,3.04,101,50.63,1,Social
15136,51,46-60,Male,Galaxy A52,Android,4.22,1.19,101,56.29,2,Gaming
15137,44,36-45,Female,Galaxy A52,Android,8.62,1.63,41,95.0,2,Social
15138,54,46-60,Male,OnePlus Nord,Android,4.37,2.9,31,63.78,3,Work
15139,37,36-45,Female,iPhone 12,iOS,6.4,0.5,100,78.3,3,Work
15140,33,26-35,Female,Galaxy A52,Android,6.14,2.29,70,76.27,2,Social
15141,51,46-60,Female,iPhone 12,iOS,1.99,4.57,36,30.0,1,Work
15142,34,26-35,Male,Redmi Note 11,Android,5.03,2.37,55,58.48,3,Social
15143,34,26-35,Female,Redmi Note 11,Android,4.75,0.66,112,51.63,2,Social
15144,52,46-60,Female,iPhone 12,iOS,5.06,1.81,68,58.99,3,Gaming
15145,42,36-45,Male,OnePlus Nord,Android,3.22,1.78,35,42.52,1,Social
15146,45,36-45,Female,iPhone 12,iOS,2.6,5.38,124,40.07,1,Gaming
15147,19,18-25,Female,Galaxy A52,Android,3.69,4.77,94,48.68,1,Social
15148,19,18-25,Female,iPhone 12,iOS,4.33,3.55,63,53.11,2,Social
15149,24,18-25,Female,Galaxy A52,Android,6.51,2.15,126,71.63,4,Social
15150,25,18-25,Male,Galaxy A52,Android,7.59,4.16,128,90.29,4,Work
15151,25,18-25,Male,iPhone 12,iOS,6.87,1.13,41,77.71,2,Social
15152,22,18-25,Male,iPhone 13,iOS,5.96,4.0,113,73.72,1,Social
15153,49,46-60,Female,Redmi Note 11,Android,2.79,3.81,27,30.0,1,Work
15154,33,26-35,Female,Redmi Note 11,Android,3.8,2.4,129,52.02,1,Social
15155,47,46-60,Female,OnePlus Nord,Android,4.86,4.08,37,65.08,2,Gaming
15156,33,26-35,Male,Galaxy A52,Android,3.42,2.02,129,49.92,1,Work
15157,23,18-25,Male,iPhone 12,iOS,5.48,0.96,99,65.62,3,Gaming
15158,52,46-60,Female,iPhone 12,iOS,5.72,3.87,103,74.69,1,Gaming
15159,46,46-60,Male,Galaxy A52,Android,5.41,2.49,122,58.46,2,Social
15160,39,36-45,Male,OnePlus Nord,Android,6.24,3.38,91,73.86,2,Social
15161,40,36-45,Female,iPhone 12,iOS,2.96,4.97,113,40.44,1,Social
15162,40,36-45,Male,Redmi Note 11,Android,6.09,1.66,57,79.12,4,Social
15163,56,46-60,Male,OnePlus Nord,Android,3.32,2.41,48,33.08,1,Social
15164,26,26-35,Male,Galaxy A52,Android,2.9,4.64,96,34.65,1,Work
15165,46,46-60,Male,OnePlus Nord,Android,5.4,3.47,100,76.48,2,Work
15166,18,18-25,Female,Galaxy A52,Android,6.57,1.69,123,63.12,4,Social
15167,31,26-35,Male,iPhone 13,iOS,5.33,1.36,126,70.19,3,Social
15168,41,36-45,Male,Redmi Note 11,Android,4.54,1.91,100,53.2,1,Social
15169,35,26-35,Male,Redmi Note 11,Android,5.03,1.64,92,63.83,1,Social
15170,49,46-60,Female,iPhone 13,iOS,4.73,2.91,21,67.78,1,Work
15171,49,46-60,Male,Galaxy A52,Android,2.59,2.7,78,39.66,1,Gaming
15172,59,46-60,Female,Redmi Note 11,Android,2.39,2.96,61,44.51,1,Social
15173,24,18-25,Male,Redmi Note 11,Android,4.37,1.51,107,52.75,1,Gaming
15174,32,26-35,Male,Redmi Note 11,Android,4.64,2.51,40,56.24,1,Social
15175,32,26-35,Male,iPhone 13,iOS,4.52,0.5,129,61.92,1,Work
15176,44,36-45,Female,iPhone 12,iOS,5.65,2.79,21,65.86,2,Social
15177,32,26-35,Female,Galaxy A52,Android,4.13,4.13,24,56.88,1,Social
15178,27,26-35,Male,iPhone 12,iOS,5.46,0.75,36,73.7,2,Gaming
15179,34,26-35,Female,OnePlus Nord,Android,4.25,3.23,43,59.71,2,Mixed
15180,24,18-25,Female,iPhone 13,iOS,7.6,1.81,27,78.53,4,Gaming
15181,44,36-45,Male,Redmi Note 11,Android,4.64,3.64,49,56.35,3,Social
15182,31,26-35,Female,OnePlus Nord,Android,8.48,2.81,69,95.0,2,Social
15183,27,26-35,Male,OnePlus Nord,Android,5.1,3.13,41,61.54,2,Work
15184,18,18-25,Female,OnePlus Nord,Android,4.14,2.68,78,53.88,3,Gaming
15185,46,46-60,Female,OnePlus Nord,Android,2.97,4.33,43,43.47,1,Social
15186,26,26-35,Female,Galaxy A52,Android,2.05,3.05,45,30.0,1,Gaming
15187,24,18-25,Female,iPhone 12,iOS,2.81,1.68,80,38.94,1,Work
15188,20,18-25,Male,OnePlus Nord,Android,3.0,2.73,27,34.91,1,Gaming
15189,56,46-60,Female,iPhone 13,iOS,5.17,2.12,31,60.83,3,Work
15190,38,36-45,Male,Redmi Note 11,Android,3.61,2.81,33,38.94,1,Work
15191,29,26-35,Male,iPhone 12,iOS,4.82,2.05,49,60.9,1,Social
15192,39,36-45,Female,iPhone 13,iOS,6.68,1.72,74,77.64,4,Gaming
15193,32,26-35,Female,iPhone 12,iOS,4.35,2.86,118,50.01,2,Gaming
15194,36,36-45,Female,iPhone 13,iOS,8.03,2.67,80,95.0,2,Gaming
15195,37,36-45,Male,iPhone 12,iOS,2.5,3.98,81,35.53,1,Social
15196,26,26-35,Female,Redmi Note 11,Android,4.24,2.06,50,56.12,2,Work
15197,19,18-25,Female,OnePlus Nord,Android,3.58,0.5,111,43.97,1,Mixed
15198,60,46-60,Male,Galaxy A52,Android,6.09,2.13,129,70.41,4,Work
15199,19,18-25,Male,OnePlus Nord,Android,0.8,0.5,46,30.0,1,Social
15200,30,26-35,Male,Redmi Note 11,Android,2.05,3.14,119,30.51,1,Gaming
15201,38,36-45,Male,iPhone 12,iOS,4.32,0.5,20,55.22,1,Social
15202,19,18-25,Female,OnePlus Nord,Android,7.14,1.32,60,88.24,3,Social
15203,59,46-60,Female,Redmi Note 11,Android,4.88,2.13,33,57.69,2,Work
15204,39,36-45,Female,Redmi Note 11,Android,2.2,4.61,93,30.0,1,Social
15205,47,46-60,Female,iPhone 13,iOS,2.46,1.21,69,30.0,1,Social
15206,58,46-60,Male,Galaxy A52,Android,7.34,2.62,61,94.03,2,Work
15207,24,18-25,Female,Galaxy A52,Android,3.44,3.35,90,51.99,1,Work
15208,25,18-25,Male,Galaxy A52,Android,2.9,4.53,59,44.93,1,Mixed
15209,21,18-25,Female,iPhone 13,iOS,7.01,3.61,33,79.48,4,Gaming
15210,52,46-60,Male,iPhone 13,iOS,6.22,4.02,119,66.2,3,Gaming
15211,43,36-45,Female,iPhone 12,iOS,6.67,3.72,110,77.01,2,Social
15212,28,26-35,Male,iPhone 13,iOS,2.88,1.03,30,40.24,1,Social
15213,36,36-45,Male,Galaxy A52,Android,1.91,3.07,82,30.0,1,Work
15214,35,26-35,Female,iPhone 13,iOS,4.73,3.7,125,50.48,3,Gaming
15215,19,18-25,Male,Galaxy A52,Android,5.07,1.36,68,52.32,1,Work
15216,41,36-45,Female,Galaxy A52,Android,5.12,1.85,56,67.14,2,Social
15217,55,46-60,Male,Galaxy A52,Android,7.01,1.56,125,74.87,4,Social
15218,20,18-25,Female,OnePlus Nord,Android,1.55,3.6,29,30.0,1,Work
15219,37,36-45,Male,iPhone 12,iOS,5.96,2.51,73,69.21,3,Social
15220,35,26-35,Male,Redmi Note 11,Android,2.64,2.18,26,41.94,1,Gaming
15221,18,18-25,Male,iPhone 13,iOS,5.95,0.93,100,73.51,1,Work
15222,29,26-35,Male,Redmi Note 11,Android,3.69,2.51,31,47.51,1,Gaming
15223,37,36-45,Male,Galaxy A52,Android,3.12,1.86,120,43.98,1,Social
15224,26,26-35,Male,OnePlus Nord,Android,3.46,2.92,120,45.94,1,Work
15225,38,36-45,Male,iPhone 12,iOS,2.04,1.11,74,30.0,1,Mixed
15226,27,26-35,Male,iPhone 13,iOS,4.57,2.83,55,63.58,3,Social
15227,30,26-35,Female,OnePlus Nord,Android,3.19,2.03,26,41.36,1,Social
15228,43,36-45,Female,OnePlus Nord,Android,5.84,0.98,43,69.88,3,Social
15229,27,26-35,Male,Redmi Note 11,Android,5.59,0.87,53,59.41,1,Social
15230,44,36-45,Female,OnePlus Nord,Android,7.37,1.07,84,87.34,3,Work
15231,43,36-45,Female,iPhone 13,iOS,5.12,2.33,48,59.54,3,Social
15232,52,46-60,Male,Galaxy A52,Android,5.39,2.76,45,63.04,3,Work
15233,60,46-60,Female,iPhone 13,iOS,6.88,2.95,93,75.76,4,Work
15234,30,26-35,Male,OnePlus Nord,Android,3.43,3.0,84,45.56,1,Social
15235,29,26-35,Male,Redmi Note 11,Android,1.97,1.61,64,30.0,1,Mixed
15236,42,36-45,Male,iPhone 13,iOS,4.84,3.98,36,64.49,2,Social
15237,22,18-25,Female,OnePlus Nord,Android,2.08,2.03,124,32.57,1,Work
15238,29,26-35,Female,Redmi Note 11,Android,8.67,3.19,55,95.0,4,Social
15239,52,46-60,Male,Galaxy A52,Android,6.97,2.39,92,72.41,2,Mixed
15240,52,46-60,Male,Redmi Note 11,Android,8.18,3.09,122,95.0,4,Mixed
15241,41,36-45,Female,iPhone 13,iOS,4.61,2.32,82,54.29,1,Social
15242,24,18-25,Male,OnePlus Nord,Android,5.44,3.11,42,74.24,3,Social
15243,49,46-60,Male,iPhone 13,iOS,3.72,2.59,112,52.12,1,Gaming
15244,41,36-45,Female,Redmi Note 11,Android,6.0,3.66,85,81.21,3,Social
15245,25,18-25,Female,Galaxy A52,Android,2.43,1.54,101,37.12,1,Gaming
15246,26,26-35,Female,Galaxy A52,Android,0.8,0.5,111,30.0,1,Mixed
15247,45,36-45,Female,OnePlus Nord,Android,3.16,1.33,61,46.38,1,Work
15248,50,46-60,Female,iPhone 13,iOS,2.03,3.99,90,30.0,1,Gaming
15249,42,36-45,Male,iPhone 12,iOS,7.01,2.4,94,83.22,2,Social
15250,19,18-25,Male,Redmi Note 11,Android,7.59,2.72,90,82.9,3,Mixed
15251,31,26-35,Male,iPhone 13,iOS,2.12,1.23,62,45.61,1,Social
15252,58,46-60,Female,iPhone 12,iOS,6.7,2.69,107,78.39,2,Social
15253,31,26-35,Female,Galaxy A52,Android,6.12,1.27,74,73.36,3,Gaming
15254,27,26-35,Male,iPhone 12,iOS,1.83,1.46,75,32.64,1,Work
15255,31,26-35,Female,Redmi Note 11,Android,3.84,2.08,98,43.88,1,Gaming
15256,38,36-45,Male,Galaxy A52,Android,3.51,3.18,50,55.03,1,Gaming
15257,37,36-45,Male,Redmi Note 11,Android,5.77,3.32,102,63.55,2,Work
15258,23,18-25,Female,OnePlus Nord,Android,2.41,3.35,75,30.0,1,Social
15259,23,18-25,Male,Redmi Note 11,Android,4.33,0.54,93,54.3,3,Gaming
15260,33,26-35,Female,Redmi Note 11,Android,3.33,2.59,67,37.62,1,Social
15261,39,36-45,Male,Galaxy A52,Android,5.3,2.34,71,74.37,1,Social
15262,24,18-25,Female,iPhone 12,iOS,4.13,0.61,91,51.92,1,Work
15263,45,36-45,Female,iPhone 13,iOS,3.59,2.62,20,30.0,1,Mixed
15264,34,26-35,Male,iPhone 12,iOS,4.14,2.27,21,54.6,3,Gaming
15265,27,26-35,Female,Redmi Note 11,Android,7.96,3.26,112,94.92,4,Social
15266,45,36-45,Male,Redmi Note 11,Android,3.79,2.71,61,47.37,1,Gaming
15267,24,18-25,Male,Galaxy A52,Android,2.73,1.89,93,31.16,1,Mixed
15268,51,46-60,Male,Galaxy A52,Android,5.49,3.8,125,66.28,3,Social
15269,39,36-45,Female,OnePlus Nord,Android,4.26,0.5,28,51.71,2,Social
15270,26,26-35,Male,OnePlus Nord,Android,2.09,2.52,50,30.0,1,Social
15271,53,46-60,Male,iPhone 12,iOS,8.29,0.5,115,88.52,3,Social
15272,22,18-25,Male,iPhone 12,iOS,3.9,1.41,21,51.94,1,Social
15273,47,46-60,Male,Redmi Note 11,Android,3.86,3.28,43,56.02,1,Work
15274,25,18-25,Female,Redmi Note 11,Android,4.77,0.94,120,62.47,1,Gaming
15275,35,26-35,Male,iPhone 12,iOS,7.44,0.75,62,76.03,4,Work
15276,45,36-45,Male,Redmi Note 11,Android,1.64,5.7,89,32.09,1,Mixed
15277,49,46-60,Male,Galaxy A52,Android,4.97,0.83,91,66.33,1,Work
15278,22,18-25,Male,Redmi Note 11,Android,8.05,4.75,123,95.0,3,Social
15279,18,18-25,Female,Redmi Note 11,Android,4.72,2.38,108,53.5,3,Work
15280,50,46-60,Male,Galaxy A52,Android,2.4,1.92,125,35.66,1,Mixed
15281,32,26-35,Female,iPhone 13,iOS,3.45,3.34,62,49.91,1,Social
15282,18,18-25,Male,iPhone 13,iOS,4.85,4.34,70,57.33,2,Social
15283,36,36-45,Male,Galaxy A52,Android,6.76,1.11,108,82.91,4,Gaming
15284,25,18-25,Female,Galaxy A52,Android,3.92,1.94,65,51.06,1,Social
15285,24,18-25,Male,iPhone 12,iOS,5.91,3.7,94,66.02,3,Gaming
15286,40,36-45,Female,Galaxy A52,Android,2.06,2.97,118,30.0,1,Social
15287,41,36-45,Female,Redmi Note 11,Android,2.05,4.03,20,40.0,1,Gaming
15288,47,46-60,Male,Galaxy A52,Android,3.68,3.27,106,42.82,1,Work
15289,43,36-45,Male,Redmi Note 11,Android,6.94,4.95,86,74.39,2,Social
15290,24,18-25,Female,iPhone 12,iOS,4.62,2.83,124,60.27,2,Social
15291,43,36-45,Male,iPhone 12,iOS,4.99,2.89,20,61.72,3,Social
15292,59,46-60,Male,Galaxy A52,Android,4.97,3.02,82,53.83,2,Gaming
15293,23,18-25,Male,Redmi Note 11,Android,6.39,2.41,127,72.78,2,Work
15294,18,18-25,Male,Galaxy A52,Android,3.46,3.7,95,41.7,1,Gaming
15295,26,26-35,Female,Galaxy A52,Android,5.67,2.91,121,64.85,3,Social
15296,20,18-25,Male,iPhone 13,iOS,3.09,3.62,81,58.05,1,Gaming
15297,23,18-25,Male,iPhone 12,iOS,7.87,3.83,80,88.88,3,Social
15298,49,46-60,Female,OnePlus Nord,Android,3.14,3.16,59,38.11,1,Social
15299,27,26-35,Male,iPhone 12,iOS,3.0,3.25,114,54.13,1,Social
15300,31,26-35,Male,iPhone 13,iOS,5.43,1.29,48,71.63,3,Gaming
15301,18,18-25,Female,iPhone 12,iOS,4.64,1.88,54,62.75,2,Work
15302,36,36-45,Male,Galaxy A52,Android,5.06,3.7,111,57.6,2,Social
15303,18,18-25,Female,Galaxy A52,Android,4.89,4.45,104,68.05,2,Mixed
15304,37,36-45,Female,iPhone 12,iOS,2.65,0.5,30,43.4,1,Work
15305,41,36-45,Male,Redmi Note 11,Android,7.24,1.86,109,85.28,4,Work
15306,50,46-60,Female,iPhone 13,iOS,6.02,2.63,30,61.9,2,Mixed
15307,28,26-35,Male,iPhone 12,iOS,6.81,1.46,82,79.98,2,Work
15308,47,46-60,Male,iPhone 13,iOS,3.6,1.53,88,58.38,1,Gaming
15309,31,26-35,Female,Galaxy A52,Android,5.21,3.22,75,65.42,1,Social
15310,35,26-35,Female,iPhone 13,iOS,4.84,4.66,26,58.14,3,Social
15311,56,46-60,Male,Redmi Note 11,Android,6.42,0.5,70,74.83,3,Gaming
15312,56,46-60,Female,iPhone 13,iOS,6.47,2.38,114,75.74,3,Mixed
15313,21,18-25,Female,Galaxy A52,Android,4.83,3.2,58,55.5,1,Work
15314,56,46-60,Female,OnePlus Nord,Android,1.92,3.61,61,30.95,1,Work
15315,50,46-60,Male,iPhone 12,iOS,7.53,3.01,91,95.0,4,Work
15316,43,36-45,Male,Redmi Note 11,Android,5.45,4.89,72,74.48,3,Mixed
15317,27,26-35,Male,OnePlus Nord,Android,3.47,2.64,110,42.17,1,Mixed
15318,40,36-45,Female,iPhone 13,iOS,5.19,4.31,40,71.56,1,Social
15319,23,18-25,Male,Redmi Note 11,Android,1.93,1.76,49,35.87,1,Gaming
15320,29,26-35,Female,OnePlus Nord,Android,6.29,2.68,97,78.7,2,Work
15321,19,18-25,Male,Galaxy A52,Android,2.0,1.02,20,34.59,1,Social
15322,46,46-60,Male,iPhone 13,iOS,4.12,3.77,128,47.62,3,Work
15323,26,26-35,Male,OnePlus Nord,Android,4.92,2.44,43,58.77,2,Social
15324,33,26-35,Female,Redmi Note 11,Android,6.27,3.07,25,79.7,4,Gaming
15325,49,46-60,Male,Galaxy A52,Android,4.68,2.19,25,51.56,2,Social
15326,47,46-60,Female,OnePlus Nord,Android,5.58,3.36,88,61.56,1,Gaming
15327,39,36-45,Male,Galaxy A52,Android,4.45,3.12,81,58.34,2,Mixed
15328,40,36-45,Male,Galaxy A52,Android,4.45,1.31,54,51.76,1,Social
15329,56,46-60,Male,OnePlus Nord,Android,4.65,1.38,127,63.44,2,Gaming
15330,34,26-35,Male,Galaxy A52,Android,4.18,2.56,98,49.27,2,Work
15331,20,18-25,Male,Galaxy A52,Android,1.63,3.46,54,30.0,1,Mixed
15332,31,26-35,Male,iPhone 12,iOS,3.19,5.02,67,45.87,1,Gaming
15333,53,46-60,Male,Galaxy A52,Android,4.92,2.99,124,58.31,3,Gaming
15334,32,26-35,Male,Redmi Note 11,Android,4.08,3.91,91,51.36,1,Mixed
15335,27,26-35,Female,Galaxy A52,Android,4.24,0.5,62,50.32,1,Social
15336,42,36-45,Female,OnePlus Nord,Android,3.95,5.22,54,51.39,1,Social
15337,30,26-35,Male,iPhone 12,iOS,3.03,3.39,24,36.53,1,Gaming
15338,20,18-25,Female,iPhone 12,iOS,3.66,2.54,50,47.26,1,Social
15339,60,46-60,Female,Redmi Note 11,Android,3.98,2.39,125,56.29,1,Mixed
15340,19,18-25,Male,Galaxy A52,Android,4.51,1.16,50,50.28,3,Gaming
15341,26,26-35,Female,Galaxy A52,Android,5.17,1.53,120,60.78,2,Work
15342,48,46-60,Female,Redmi Note 11,Android,4.19,5.08,27,57.01,3,Social
15343,36,36-45,Male,iPhone 13,iOS,2.75,1.31,25,30.0,1,Social
15344,56,46-60,Male,Galaxy A52,Android,2.12,1.29,106,44.33,1,Social
15345,51,46-60,Female,Redmi Note 11,Android,8.92,1.69,72,95.0,3,Work
15346,37,36-45,Female,Galaxy A52,Android,2.58,1.04,99,30.0,1,Gaming
15347,23,18-25,Male,OnePlus Nord,Android,3.62,2.62,63,35.57,1,Work
15348,49,46-60,Male,iPhone 12,iOS,5.38,4.02,68,65.98,3,Work
