user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use,usage_score,behaviour_category
2390,32,26-35,Male,Xiaomi 13,Android,6.72,1.7,129,65.8,0,Work,32.9,Moderate
5935,32,26-35,Male,Xiaomi 13,Android,3.86,0.14,67,70.1,2,Social,24.67,Moderate
8121,28,26-35,Male,Google Pixel 8,Android,6.65,2.31,68,74.6,0,Mixed,28.26,Moderate
7643,42,36-45,Female,iPhone 14,iOS,7.86,0.1,43,74.9,2,Work,32.11,Moderate
5577,36,36-45,Male,Xiaomi 13,Android,2.58,1.46,69,28.5,0,Mixed,20.96,Moderate
4543,43,36-45,Male,Google Pixel 8,Android,4.12,0.1,26,45.2,0,Work,10.87,Minimal
6527,44,36-45,Male,Xiaomi 13,Android,6.05,1.31,70,53.6,2,Work,20.74,Moderate
2130,31,26-35,Female,Google Pixel 8,Android,6.75,3.76,73,112.9,2,Social,37.83,Moderate
8125,33,26-35,Male,Google Pixel 8,Android,16.48,5.2,89,285.0,2,Gaming,89.27,Dangerous
2955,51,46-60,Female,Xiaomi 13,Android,6.29,0.11,33,86.4,0,Social,35.69,Moderate
6896,43,36-45,Female,iPhone 14,iOS,4.74,0.1,72,53.7,0,Work,19.41,Minimal
6594,33,26-35,Male,Xiaomi 13,Android,7.17,0.7,68,61.2,1,Work,27.54,Moderate
2886,31,26-35,Male,Google Pixel 8,Android,2.59,0.43,77,36.3,0,Mixed,2.73,Minimal
4261,38,36-45,Male,Samsung Galaxy S24,Android,5.6,0.18,30,84.6,0,Social,24.51,Moderate
4597,29,26-35,Female,Xiaomi 13,Android,1.26,0.72,37,29.2,0,Mixed,9.45,Minimal
6362,21,18-25,Female,Samsung Galaxy S24,Android,13.09,8.98,37,99.0,0,Gaming,58.21,Dangerous
2810,41,36-45,Female,OnePlus 11,Android,7.79,0.1,79,64.7,0,Work,33.7,Moderate
4414,33,26-35,Female,iPhone 14,iOS,9.91,10.9,31,148.4,1,Social,66.98,Dangerous
5345,39,36-45,Male,Google Pixel 8,Android,7.83,0.18,59,68.0,1,Work,31.68,Moderate
1408,34,26-35,Female,iPhone 14,iOS,10.22,3.02,49,99.0,0,Gaming,47.67,High
7301,26,26-35,Male,Google Pixel 8,Android,4.58,0.7,39,95.6,0,Gaming,26.88,Moderate
4993,27,26-35,Male,Samsung Galaxy S24,Android,11.27,4.09,82,196.3,3,Gaming,57.93,Dangerous
5544,42,36-45,Male,Xiaomi 13,Android,9.41,1.77,26,99.0,0,Gaming,39.84,Moderate
1273,36,36-45,Female,iPhone 14,iOS,10.86,0.95,35,98.9,3,Work,47.95,High
6768,44,36-45,Male,iPhone 14,iOS,9.49,0.1,56,69.6,0,Work,43.72,High
1862,33,26-35,Male,Samsung Galaxy S24,Android,6.2,0.16,83,60.5,0,Work,28.77,Moderate
7469,40,36-45,Female,Xiaomi 13,Android,5.01,0.88,54,51.5,2,Mixed,21.55,Moderate
3617,27,26-35,Male,Xiaomi 13,Android,4.49,0.1,37,41.2,0,Work,14.69,Minimal
6851,29,26-35,Female,iPhone 14,iOS,0.5,0.1,44,17.0,0,Work,3.07,Minimal
7989,31,26-35,Male,Google Pixel 8,Android,13.24,7.96,55,99.0,0,Social,61.56,Dangerous
7623,38,36-45,Female,Xiaomi 13,Android,7.97,4.12,70,99.0,0,Gaming,42.69,High
1536,46,46-60,Female,Samsung Galaxy S24,Android,5.33,0.8,20,57.8,0,Work,21.19,Moderate
2623,27,26-35,Female,iPhone 14,iOS,0.63,0.1,39,12.8,0,Work,1.0,Minimal
1389,24,18-25,Female,Google Pixel 8,Android,5.6,2.06,47,99.0,0,Gaming,40.59,Moderate
3141,33,26-35,Female,Xiaomi 13,Android,3.35,0.58,20,55.3,1,Social,21.58,Moderate
6453,31,26-35,Male,Xiaomi 13,Android,1.48,0.1,128,23.1,0,Work,8.34,Minimal
7193,37,36-45,Female,Samsung Galaxy S24,Android,8.02,6.13,98,96.3,0,Social,42.91,High
5737,30,26-35,Male,Samsung Galaxy S24,Android,5.37,0.26,67,62.4,0,Work,27.09,Moderate
6960,43,36-45,Male,Xiaomi 13,Android,7.6,3.52,26,145.9,3,Gaming,48.78,High
1401,34,26-35,Female,Google Pixel 8,Android,5.59,3.48,43,87.9,1,Social,36.25,Moderate
1636,36,36-45,Male,iPhone 14,iOS,5.33,7.13,126,68.0,2,Social,32.65,Moderate
6932,31,26-35,Male,iPhone 14,iOS,9.78,4.04,64,190.0,1,Gaming,68.42,Dangerous
6303,20,18-25,Female,OnePlus 11,Android,6.41,0.12,35,132.6,1,Gaming,33.81,Moderate
6058,28,26-35,Female,OnePlus 11,Android,4.58,1.42,58,38.5,1,Mixed,26.73,Moderate
1279,28,26-35,Female,Google Pixel 8,Android,4.26,0.34,62,73.9,0,Social,24.47,Moderate
6444,50,46-60,Male,Google Pixel 8,Android,4.57,2.58,44,47.9,0,Mixed,31.83,Moderate
6079,32,26-35,Male,iPhone 14,iOS,2.81,0.1,59,34.2,0,Work,13.25,Minimal
2652,33,26-35,Male,iPhone 14,iOS,3.97,0.14,59,66.9,1,Social,14.81,Minimal
3024,38,36-45,Male,Samsung Galaxy S24,Android,8.05,2.82,58,86.6,2,Mixed,41.37,High
1036,37,36-45,Male,Xiaomi 13,Android,9.9,0.1,40,66.2,1,Work,35.77,Moderate
1881,31,26-35,Female,Samsung Galaxy S24,Android,7.68,1.05,36,77.1,0,Mixed,30.03,Moderate
3592,34,26-35,Female,iPhone 14,iOS,6.65,0.1,47,50.4,0,Work,26.89,Moderate
3668,26,26-35,Female,Google Pixel 8,Android,10.27,0.1,66,173.4,2,Gaming,56.7,Dangerous
2739,43,36-45,Male,iPhone 14,iOS,4.02,0.22,78,56.8,0,Work,15.91,Minimal
6945,30,26-35,Male,Google Pixel 8,Android,7.16,0.1,77,85.7,0,Social,27.85,Moderate
1299,30,26-35,Male,iPhone 14,iOS,7.03,2.47,42,96.5,1,Social,37.7,Moderate
5248,38,36-45,Female,iPhone 14,iOS,6.06,1.72,55,99.0,0,Gaming,39.2,Moderate
4694,45,36-45,Male,Google Pixel 8,Android,7.6,2.81,74,99.0,0,Gaming,41.2,High
2851,51,46-60,Female,Samsung Galaxy S24,Android,3.13,0.21,83,28.7,0,Work,13.63,Minimal
6947,27,26-35,Male,Samsung Galaxy S24,Android,6.13,0.69,50,54.6,2,Mixed,23.82,Moderate
8158,24,18-25,Male,Xiaomi 13,Android,6.94,3.43,27,140.3,2,Gaming,36.61,Moderate
2749,35,26-35,Male,OnePlus 11,Android,7.54,9.71,46,107.3,1,Social,47.81,High
6658,23,18-25,Female,Xiaomi 13,Android,8.74,3.84,58,90.4,1,Mixed,34.87,Moderate
1796,34,26-35,Female,Samsung Galaxy S24,Android,9.56,6.81,58,197.7,2,Gaming,62.5,Dangerous
7637,44,36-45,Female,iPhone 14,iOS,7.98,3.01,83,99.7,2,Social,40.57,Moderate
7056,33,26-35,Male,iPhone 14,iOS,1.71,0.85,75,27.4,0,Social,18.65,Minimal
3922,25,18-25,Female,Samsung Galaxy S24,Android,7.65,2.13,94,125.6,2,Social,41.0,Moderate
6516,21,18-25,Female,iPhone 14,iOS,2.32,1.75,91,39.0,0,Social,13.37,Minimal
1251,25,18-25,Male,iPhone 14,iOS,8.44,7.29,45,97.5,0,Social,43.42,High
3553,36,36-45,Female,Xiaomi 13,Android,5.65,1.55,90,64.0,2,Work,29.13,Moderate
5241,47,46-60,Male,Samsung Galaxy S24,Android,3.06,0.1,46,42.1,0,Work,10.33,Minimal
3057,38,36-45,Male,iPhone 14,iOS,5.68,0.61,50,48.2,0,Mixed,21.46,Moderate
7135,41,36-45,Male,iPhone 14,iOS,3.75,0.36,101,51.4,1,Work,13.67,Minimal
2798,34,26-35,Male,Xiaomi 13,Android,6.36,1.68,42,61.9,1,Work,24.55,Moderate
8414,49,46-60,Male,Xiaomi 13,Android,3.58,1.45,76,28.7,0,Mixed,21.13,Moderate
8193,37,36-45,Male,Google Pixel 8,Android,5.77,0.1,56,44.7,1,Work,27.71,Moderate
8292,20,18-25,Male,OnePlus 11,Android,5.39,1.82,97,46.0,0,Mixed,17.4,Minimal
6204,42,36-45,Female,OnePlus 11,Android,1.88,0.52,83,17.3,0,Mixed,3.98,Minimal
3046,37,36-45,Male,Samsung Galaxy S24,Android,5.58,0.48,31,63.2,0,Work,25.5,Moderate
5728,19,18-25,Female,Samsung Galaxy S24,Android,10.28,0.61,112,190.0,1,Gaming,57.13,Dangerous
3929,49,46-60,Male,Samsung Galaxy S24,Android,8.09,0.23,96,82.7,2,Work,39.06,Moderate
7559,29,26-35,Female,iPhone 14,iOS,4.43,0.71,96,46.9,0,Mixed,13.42,Minimal
1521,36,36-45,Male,iPhone 14,iOS,6.34,0.1,119,69.4,0,Work,27.42,Moderate
1832,31,26-35,Male,iPhone 14,iOS,3.8,0.18,60,31.7,1,Work,21.43,Moderate
8142,23,18-25,Female,iPhone 14,iOS,6.29,0.27,60,75.6,2,Work,19.48,Minimal
1164,26,26-35,Male,OnePlus 11,Android,4.81,1.0,92,55.0,0,Mixed,21.34,Moderate
2967,36,36-45,Male,Samsung Galaxy S24,Android,9.65,0.23,120,69.1,1,Work,33.91,Moderate
6997,54,46-60,Female,Samsung Galaxy S24,Android,6.12,0.17,73,99.0,0,Social,29.11,Moderate
1915,53,46-60,Male,Google Pixel 8,Android,6.92,1.76,50,76.2,1,Mixed,42.68,High
6844,34,26-35,Female,Google Pixel 8,Android,5.69,0.48,29,49.6,0,Work,13.62,Minimal
6954,41,36-45,Male,OnePlus 11,Android,4.06,0.84,65,60.4,0,Social,24.57,Moderate
3340,39,36-45,Female,iPhone 14,iOS,6.74,2.29,47,73.5,0,Mixed,26.27,Moderate
5940,23,18-25,Male,iPhone 14,iOS,13.6,0.29,40,179.5,1,Social,60.52,Dangerous
4035,40,36-45,Male,Samsung Galaxy S24,Android,5.56,1.77,71,46.6,0,Mixed,28.83,Moderate
2692,31,26-35,Male,Xiaomi 13,Android,2.23,0.72,33,26.8,0,Mixed,13.11,Minimal
4704,41,36-45,Female,Google Pixel 8,Android,7.81,0.1,47,64.5,0,Work,34.64,Moderate
1736,44,36-45,Male,Google Pixel 8,Android,8.05,0.2,55,69.9,0,Mixed,39.46,Moderate
5274,37,36-45,Female,OnePlus 11,Android,4.78,2.73,46,51.9,0,Mixed,34.08,Moderate
3849,31,26-35,Male,OnePlus 11,Android,2.93,0.1,63,25.1,0,Work,12.32,Minimal
2826,34,26-35,Male,Samsung Galaxy S24,Android,7.6,4.03,70,80.3,1,Mixed,36.29,Moderate
3134,43,36-45,Female,Google Pixel 8,Android,7.46,3.59,33,127.6,1,Social,36.95,Moderate
3101,25,18-25,Male,Samsung Galaxy S24,Android,3.92,3.45,42,63.4,1,Social,26.11,Moderate
3698,45,36-45,Female,iPhone 14,iOS,6.88,0.11,64,99.0,0,Gaming,36.25,Moderate
7893,48,46-60,Male,Google Pixel 8,Android,4.51,2.0,48,33.6,0,Mixed,21.55,Moderate
5012,39,36-45,Female,Xiaomi 13,Android,5.83,0.48,81,53.8,1,Work,26.68,Moderate
6987,34,26-35,Female,Xiaomi 13,Android,6.66,0.1,69,97.9,1,Social,34.21,Moderate
4439,29,26-35,Female,OnePlus 11,Android,6.31,2.05,25,68.0,0,Work,34.24,Moderate
1979,22,18-25,Female,Samsung Galaxy S24,Android,3.59,2.42,54,52.5,2,Social,23.83,Moderate
5491,25,18-25,Female,Samsung Galaxy S24,Android,7.21,0.1,35,145.4,2,Gaming,40.85,Moderate
1311,26,26-35,Male,OnePlus 11,Android,13.33,9.05,28,188.4,3,Social,60.21,Dangerous
7281,42,36-45,Female,iPhone 14,iOS,7.41,3.69,51,101.0,1,Social,42.24,High
2697,37,36-45,Male,Google Pixel 8,Android,6.54,0.35,31,73.5,1,Work,24.67,Moderate
3197,30,26-35,Female,Xiaomi 13,Android,12.5,8.8,89,99.0,0,Gaming,59.97,Dangerous
5584,39,36-45,Female,OnePlus 11,Android,2.24,0.1,38,28.5,0,Work,14.98,Minimal
5512,34,26-35,Male,Samsung Galaxy S24,Android,3.03,0.65,60,45.2,0,Work,20.24,Minimal
1974,31,26-35,Male,Xiaomi 13,Android,5.74,0.36,47,69.9,1,Work,26.78,Moderate
8497,44,36-45,Female,iPhone 14,iOS,9.77,7.78,43,127.7,2,Social,52.82,Dangerous
2615,41,36-45,Female,Samsung Galaxy S24,Android,5.85,0.17,59,66.5,2,Work,16.78,Minimal
7528,20,18-25,Male,iPhone 14,iOS,11.1,6.1,36,158.2,2,Social,52.77,High
4707,32,26-35,Male,Samsung Galaxy S24,Android,7.09,0.1,67,47.2,1,Work,34.12,Moderate
3087,29,26-35,Female,Xiaomi 13,Android,6.02,3.3,40,97.8,0,Gaming,29.59,Moderate
7785,36,36-45,Female,Samsung Galaxy S24,Android,2.03,0.25,46,29.2,1,Work,13.43,Minimal
7286,28,26-35,Female,iPhone 14,iOS,6.92,0.43,44,57.9,1,Work,24.72,Moderate
6072,20,18-25,Male,Xiaomi 13,Android,5.39,1.27,40,79.2,0,Social,37.26,Moderate
1866,44,36-45,Male,Google Pixel 8,Android,10.5,0.15,89,82.4,0,Work,31.63,Moderate
3274,29,26-35,Female,OnePlus 11,Android,12.58,1.66,39,92.4,0,Mixed,45.77,High
6627,41,36-45,Male,Samsung Galaxy S24,Android,10.88,11.12,48,170.4,2,Social,71.67,Dangerous
3255,41,36-45,Female,iPhone 14,iOS,6.37,0.11,67,68.5,0,Mixed,19.35,Minimal
3976,31,26-35,Female,iPhone 14,iOS,8.01,2.25,50,99.0,0,Social,39.57,Moderate
1325,50,46-60,Female,iPhone 14,iOS,7.7,0.16,67,115.3,2,Social,42.01,High
1501,25,18-25,Male,Google Pixel 8,Android,4.06,4.75,109,54.5,0,Social,23.95,Moderate
3892,30,26-35,Female,Xiaomi 13,Android,4.78,0.2,49,63.4,1,Social,28.79,Moderate
7946,42,36-45,Male,Xiaomi 13,Android,9.05,0.17,41,85.3,2,Work,44.17,High
6773,49,46-60,Female,Google Pixel 8,Android,6.08,0.27,108,45.3,0,Work,17.59,Minimal
4736,26,26-35,Female,iPhone 14,iOS,13.05,1.58,29,190.0,1,Gaming,62.91,Dangerous
5042,29,26-35,Male,Google Pixel 8,Android,4.4,0.2,41,40.9,0,Work,11.81,Minimal
4031,27,26-35,Male,iPhone 14,iOS,5.63,0.14,100,52.2,0,Work,27.71,Moderate
1428,19,18-25,Male,Xiaomi 13,Android,4.93,3.54,35,67.3,0,Social,28.83,Moderate
2055,28,26-35,Male,Xiaomi 13,Android,2.41,0.24,37,23.0,0,Work,12.7,Minimal
2387,25,18-25,Male,iPhone 14,iOS,5.82,2.72,52,55.4,3,Mixed,23.92,Moderate
5237,40,36-45,Female,iPhone 14,iOS,4.44,0.21,41,38.6,0,Work,12.83,Minimal
4000,35,26-35,Female,iPhone 14,iOS,3.34,0.24,61,38.8,0,Work,11.03,Minimal
2179,44,36-45,Female,iPhone 14,iOS,4.77,1.22,59,42.7,0,Mixed,26.25,Moderate
2626,23,18-25,Male,iPhone 14,iOS,7.45,2.28,52,99.0,0,Gaming,43.25,High
3310,20,18-25,Male,Xiaomi 13,Android,5.37,3.71,23,77.4,0,Social,20.94,Moderate
7231,36,36-45,Female,Samsung Galaxy S24,Android,5.75,1.28,26,56.3,1,Work,25.42,Moderate
7604,34,26-35,Male,OnePlus 11,Android,11.01,2.78,43,190.0,1,Gaming,66.31,Dangerous
3655,45,36-45,Male,OnePlus 11,Android,12.72,11.7,29,99.0,0,Social,64.5,Dangerous
2774,33,26-35,Female,Xiaomi 13,Android,7.65,0.29,56,79.0,0,Work,43.04,High
1951,51,46-60,Female,iPhone 14,iOS,3.33,0.96,40,39.6,0,Work,9.88,Minimal
3386,46,46-60,Male,iPhone 14,iOS,6.76,0.1,53,59.6,0,Work,29.92,Moderate
3116,20,18-25,Male,iPhone 14,iOS,9.21,0.18,61,172.9,2,Gaming,46.98,High
4845,38,36-45,Female,Samsung Galaxy S24,Android,2.57,0.43,105,34.4,0,Mixed,16.97,Minimal
7066,26,26-35,Male,iPhone 14,iOS,7.59,5.75,27,109.5,3,Social,47.42,High
6066,40,36-45,Male,Google Pixel 8,Android,4.49,5.84,45,66.7,1,Social,32.17,Moderate
2259,26,26-35,Female,Samsung Galaxy S24,Android,3.6,0.1,77,35.4,0,Work,11.15,Minimal
3285,30,26-35,Male,iPhone 14,iOS,2.81,0.1,33,51.0,0,Social,17.29,Minimal
2099,48,46-60,Male,iPhone 14,iOS,6.9,1.52,53,72.8,0,Work,23.39,Moderate
1139,41,36-45,Female,Google Pixel 8,Android,8.32,0.1,63,64.0,1,Work,33.16,Moderate
8493,31,26-35,Female,iPhone 14,iOS,8.2,2.3,45,99.0,0,Social,41.45,High
7289,36,36-45,Male,Google Pixel 8,Android,4.87,1.94,64,72.7,0,Social,23.24,Moderate
5693,31,26-35,Male,Samsung Galaxy S24,Android,7.96,0.3,40,73.4,0,Work,23.15,Moderate
1217,48,46-60,Female,Xiaomi 13,Android,2.55,1.7,89,35.1,0,Social,1.87,Minimal
3918,22,18-25,Male,iPhone 14,iOS,5.93,0.81,73,99.0,0,Gaming,32.87,Moderate
5472,22,18-25,Male,Samsung Galaxy S24,Android,4.17,0.85,48,86.3,0,Gaming,17.3,Minimal
6702,28,26-35,Female,OnePlus 11,Android,9.1,1.5,71,147.4,3,Gaming,52.87,Dangerous
1543,25,18-25,Female,iPhone 14,iOS,5.04,0.21,38,77.5,0,Social,18.74,Minimal
4883,25,18-25,Male,iPhone 14,iOS,6.58,0.22,51,88.9,0,Social,28.83,Moderate
1845,33,26-35,Male,Xiaomi 13,Android,6.31,7.91,34,104.2,1,Social,36.87,Moderate
2489,40,36-45,Male,Samsung Galaxy S24,Android,8.95,0.12,74,86.8,1,Work,27.92,Moderate
4408,29,26-35,Male,Samsung Galaxy S24,Android,7.25,0.98,35,74.1,0,Work,35.41,Moderate
3043,43,36-45,Male,iPhone 14,iOS,4.74,0.63,50,50.3,1,Work,23.56,Moderate
3440,35,26-35,Female,iPhone 14,iOS,6.47,1.77,91,60.2,0,Work,32.46,Moderate
2627,29,26-35,Male,Samsung Galaxy S24,Android,3.85,2.07,59,37.0,0,Mixed,16.14,Minimal
5331,28,26-35,Male,iPhone 14,iOS,6.43,7.52,66,99.0,0,Social,46.77,High
1732,21,18-25,Female,iPhone 14,iOS,11.31,0.45,75,190.0,1,Gaming,53.38,Dangerous
3022,36,36-45,Female,iPhone 14,iOS,4.4,0.28,66,40.6,0,Work,19.85,Minimal
3875,42,36-45,Male,OnePlus 11,Android,7.93,0.35,46,84.1,1,Work,39.05,Moderate
1995,43,36-45,Male,Samsung Galaxy S24,Android,3.5,0.1,74,32.6,0,Work,10.67,Minimal
2977,44,36-45,Male,Xiaomi 13,Android,4.17,1.5,54,49.9,0,Mixed,19.28,Minimal
5043,22,18-25,Female,Google Pixel 8,Android,4.85,1.52,28,99.0,0,Gaming,30.89,Moderate
4222,45,36-45,Male,Google Pixel 8,Android,5.1,0.79,60,50.5,0,Work,22.61,Moderate
2991,44,36-45,Male,iPhone 14,iOS,4.21,0.33,36,37.5,0,Work,17.45,Minimal
3808,28,26-35,Male,Google Pixel 8,Android,3.31,0.1,35,40.7,0,Work,13.31,Minimal
4348,36,36-45,Male,OnePlus 11,Android,8.17,6.08,22,99.0,0,Gaming,50.44,High
5776,32,26-35,Male,OnePlus 11,Android,7.2,9.12,33,116.0,1,Social,44.36,High
5142,43,36-45,Male,iPhone 14,iOS,2.96,0.24,77,30.8,1,Work,18.74,Minimal
7963,28,26-35,Female,Xiaomi 13,Android,11.94,0.34,44,99.0,0,Social,46.32,High
3883,44,36-45,Male,iPhone 14,iOS,3.71,0.58,65,44.2,0,Work,17.29,Minimal
6535,27,26-35,Male,Samsung Galaxy S24,Android,9.37,2.27,46,185.5,2,Gaming,51.51,High
5513,41,36-45,Female,Google Pixel 8,Android,6.27,0.27,30,76.1,0,Work,25.24,Moderate
4809,25,18-25,Male,iPhone 14,iOS,12.44,11.31,51,188.1,2,Social,80.17,Dangerous
7535,33,26-35,Male,Samsung Galaxy S24,Android,5.65,0.1,87,52.4,0,Mixed,27.92,Moderate
1103,24,18-25,Male,Xiaomi 13,Android,10.56,10.84,75,136.5,3,Social,61.32,Dangerous
2299,41,36-45,Female,iPhone 14,iOS,3.81,0.1,161,50.1,3,Work,11.36,Minimal
6286,32,26-35,Female,Xiaomi 13,Android,4.36,2.38,67,73.2,0,Social,8.02,Minimal
7282,29,26-35,Female,OnePlus 11,Android,2.1,2.22,45,41.1,0,Social,13.71,Minimal
1645,47,46-60,Female,Samsung Galaxy S24,Android,3.8,1.57,21,49.2,0,Mixed,17.35,Minimal
7606,52,46-60,Male,Xiaomi 13,Android,8.3,8.65,62,99.0,0,Social,48.13,High
7688,29,26-35,Female,OnePlus 11,Android,4.74,0.1,48,45.5,0,Mixed,22.64,Moderate
2355,44,36-45,Female,Xiaomi 13,Android,8.48,0.61,62,99.0,0,Social,40.15,Moderate
2498,29,26-35,Male,iPhone 14,iOS,4.05,0.1,39,49.0,0,Work,19.7,Minimal
7267,32,26-35,Male,Xiaomi 13,Android,11.35,12.56,45,159.2,4,Social,64.32,Dangerous
8098,36,36-45,Male,Samsung Galaxy S24,Android,0.5,0.1,106,10.0,0,Work,6.29,Minimal
2698,38,36-45,Female,Google Pixel 8,Android,2.44,0.1,61,28.6,1,Work,7.6,Minimal
1869,31,26-35,Female,Google Pixel 8,Android,9.7,5.75,42,99.0,0,Social,48.62,High
1804,36,36-45,Male,Xiaomi 13,Android,4.83,1.61,53,69.1,0,Social,24.65,Moderate
1367,25,18-25,Female,Samsung Galaxy S24,Android,1.11,0.1,31,15.8,1,Work,13.38,Minimal
4384,27,26-35,Male,iPhone 14,iOS,7.36,0.1,33,87.5,2,Work,34.13,Moderate
6326,37,36-45,Male,Samsung Galaxy S24,Android,2.06,0.1,54,32.0,2,Work,3.1,Minimal
6880,23,18-25,Male,Samsung Galaxy S24,Android,8.24,8.7,45,103.7,1,Social,46.3,High
6185,28,26-35,Female,OnePlus 11,Android,4.59,0.1,50,38.4,0,Work,15.91,Minimal
3842,40,36-45,Female,Xiaomi 13,Android,5.86,0.25,46,62.4,0,Work,30.8,Moderate
3405,20,18-25,Female,Samsung Galaxy S24,Android,3.69,4.1,49,59.8,0,Social,21.58,Moderate
1042,49,46-60,Male,iPhone 14,iOS,6.26,5.76,45,97.0,0,Social,41.09,Moderate
8286,24,18-25,Female,Google Pixel 8,Android,7.2,9.01,49,88.2,0,Social,49.0,High
7489,19,18-25,Female,OnePlus 11,Android,3.98,0.9,107,24.8,3,Work,18.64,Minimal
5599,44,36-45,Male,Xiaomi 13,Android,5.56,0.17,40,47.4,0,Work,14.53,Minimal
5555,34,26-35,Female,iPhone 14,iOS,2.13,0.25,39,28.5,1,Work,15.87,Minimal
6554,27,26-35,Female,Samsung Galaxy S24,Android,5.34,0.1,43,66.5,1,Social,25.33,Moderate
2146,47,46-60,Female,Xiaomi 13,Android,6.9,0.48,69,63.1,0,Work,34.82,Moderate
7923,39,36-45,Female,Xiaomi 13,Android,1.89,0.17,102,24.3,0,Work,8.69,Minimal
1680,39,36-45,Female,iPhone 14,iOS,5.06,1.38,82,53.5,2,Work,24.38,Moderate
7607,41,36-45,Male,iPhone 14,iOS,8.3,2.58,52,56.8,0,Work,27.69,Moderate
4775,25,18-25,Female,Google Pixel 8,Android,7.34,9.71,68,114.0,1,Social,44.39,High
6297,32,26-35,Female,Google Pixel 8,Android,7.09,2.0,23,121.4,2,Social,39.42,Moderate
4229,44,36-45,Male,Samsung Galaxy S24,Android,10.36,11.62,110,122.1,1,Social,59.99,Dangerous
3366,27,26-35,Male,Xiaomi 13,Android,5.37,2.71,39,86.9,1,Social,43.86,High
7276,24,18-25,Male,iPhone 14,iOS,11.44,4.17,52,190.0,3,Gaming,66.15,Dangerous
8086,22,18-25,Female,Samsung Galaxy S24,Android,13.7,6.43,37,261.2,5,Gaming,93.97,Dangerous
5175,32,26-35,Female,iPhone 14,iOS,4.68,2.12,85,108.9,1,Gaming,31.97,Moderate
4472,28,26-35,Female,Google Pixel 8,Android,5.18,0.1,48,45.3,0,Mixed,13.83,Minimal
6170,48,46-60,Male,iPhone 14,iOS,2.97,0.1,41,35.3,0,Work,18.74,Minimal
7288,24,18-25,Female,Google Pixel 8,Android,3.74,1.67,100,47.5,0,Work,21.77,Moderate
3318,49,46-60,Male,Samsung Galaxy S24,Android,3.31,0.31,32,27.7,0,Work,21.39,Moderate
4753,32,26-35,Female,OnePlus 11,Android,4.14,0.23,89,35.5,0,Work,15.54,Minimal
5115,31,26-35,Male,Google Pixel 8,Android,6.6,3.82,65,66.9,3,Mixed,27.5,Moderate
1907,42,36-45,Male,Google Pixel 8,Android,4.81,0.14,40,88.6,0,Gaming,22.87,Moderate
5679,40,36-45,Female,Xiaomi 13,Android,2.93,0.36,36,35.7,0,Work,15.74,Minimal
3270,40,36-45,Male,iPhone 14,iOS,2.08,0.91,36,29.4,0,Mixed,7.12,Minimal
7633,28,26-35,Male,iPhone 14,iOS,8.57,0.27,50,110.1,5,Social,48.71,High
3067,39,36-45,Male,iPhone 14,iOS,5.49,2.77,47,46.0,1,Mixed,33.43,Moderate
3371,26,26-35,Female,iPhone 14,iOS,4.11,1.18,41,37.2,0,Work,16.23,Minimal
1423,38,36-45,Male,Samsung Galaxy S24,Android,13.47,0.1,67,108.8,2,Work,56.22,Dangerous
1213,30,26-35,Male,Google Pixel 8,Android,7.61,1.72,51,79.9,0,Work,29.39,Moderate
3769,39,36-45,Female,Xiaomi 13,Android,6.13,0.99,33,69.2,2,Work,30.19,Moderate
1442,25,18-25,Male,iPhone 14,iOS,2.65,0.1,87,28.3,0,Work,6.18,Minimal
4817,40,36-45,Female,OnePlus 11,Android,3.6,0.1,54,42.5,0,Work,20.99,Moderate
1721,26,26-35,Male,Xiaomi 13,Android,5.23,0.23,34,80.9,0,Social,26.99,Moderate
8029,26,26-35,Male,Google Pixel 8,Android,8.14,5.26,55,111.5,2,Social,42.95,High
3765,44,36-45,Female,Xiaomi 13,Android,5.46,0.62,46,39.7,2,Work,15.87,Minimal
1666,55,46-60,Male,Google Pixel 8,Android,2.93,0.67,48,46.6,0,Social,21.93,Moderate
5159,32,26-35,Female,iPhone 14,iOS,6.88,4.36,60,119.5,2,Gaming,42.84,High
1463,28,26-35,Female,Samsung Galaxy S24,Android,7.89,7.39,21,99.0,0,Gaming,46.29,High
4004,39,36-45,Female,OnePlus 11,Android,3.15,0.64,87,41.5,1,Work,17.52,Minimal
7728,31,26-35,Female,iPhone 14,iOS,9.11,12.61,51,108.3,1,Social,63.95,Dangerous
2435,48,46-60,Male,OnePlus 11,Android,4.06,1.37,72,35.6,0,Mixed,13.77,Minimal
2347,31,26-35,Male,Xiaomi 13,Android,6.77,6.41,83,86.9,2,Social,43.36,High
7437,27,26-35,Male,iPhone 14,iOS,6.2,2.0,40,60.5,2,Mixed,27.1,Moderate
5092,31,26-35,Male,Google Pixel 8,Android,7.67,2.65,67,99.0,0,Gaming,44.71,High
6282,33,26-35,Male,Xiaomi 13,Android,4.53,0.57,73,47.5,0,Work,25.55,Moderate
3226,45,36-45,Male,iPhone 14,iOS,10.55,1.24,91,82.7,1,Work,37.2,Moderate
7683,23,18-25,Male,Samsung Galaxy S24,Android,7.52,3.65,48,86.4,0,Social,42.18,High
3962,26,26-35,Male,iPhone 14,iOS,8.2,0.76,34,83.0,0,Work,39.78,Moderate
3820,35,26-35,Female,iPhone 14,iOS,4.3,0.1,46,50.8,2,Social,19.42,Minimal
